id,cuisine
12493,italian
14251,mexican
37764,japanese
3912,japanese
28477,italian
25100,italian
44515,indian
36019,indian
44471,italian
27855,indian
47538,italian
16954,italian
5730,indian
29892,southern_us
25581,chinese
43708,italian
49152,italian
40984,italian
13050,italian
15031,italian
42841,southern_us
16325,italian
1866,italian
29547,mexican
24281,mexican
49183,southern_us
41136,italian
15790,southern_us
23832,southern_us
4231,indian
5306,southern_us
40103,italian
45908,italian
34333,indian
19999,italian
9304,italian
11613,mexican
30183,italian
14480,mexican
26493,italian
46415,italian
23012,italian
2981,italian
31371,mexican
8119,italian
48376,southern_us
42957,italian
18688,indian
38876,italian
11197,southern_us
48216,mexican
24611,italian
16761,southern_us
47345,italian
16477,italian
31855,mexican
403,italian
48608,italian
1985,southern_us
36249,japanese
27201,italian
22141,italian
34166,italian
4721,indian
44230,italian
21409,italian
29986,indian
15401,italian
32341,italian
46266,italian
6633,italian
42713,italian
9117,japanese
16266,mexican
36470,italian
16164,indian
34712,italian
29117,italian
34991,mexican
24906,italian
36954,southern_us
29979,southern_us
16710,indian
48056,italian
24035,indian
32656,italian
45875,italian
1735,mexican
35986,italian
45005,mexican
46636,italian
31507,italian
31348,mexican
28362,mexican
33305,southern_us
36747,italian
39897,indian
27450,mexican
49579,chinese
24426,italian
11507,indian
6093,italian
49338,italian
11560,italian
49597,italian
17865,southern_us
5995,italian
9707,italian
6888,italian
46148,mexican
19940,mexican
34637,indian
14214,italian
15805,italian
34328,italian
27174,japanese
24919,italian
33206,italian
10745,italian
41550,mexican
5008,chinese
10685,mexican
15287,southern_us
25701,italian
31525,italian
27096,italian
36113,southern_us
48480,southern_us
1944,italian
26314,italian
10478,italian
15149,italian
5024,british
1676,mexican
2869,southern_us
20079,italian
8053,southern_us
6212,mexican
13557,southern_us
9735,italian
39956,italian
21569,indian
3269,indian
4461,italian
41598,italian
44612,italian
20150,mexican
7278,italian
35809,italian
21612,italian
20357,mexican
23355,italian
27727,mexican
34021,indian
9970,italian
36438,southern_us
12079,indian
22380,indian
28065,italian
49690,italian
48671,mexican
18509,southern_us
8903,italian
23374,italian
22475,indian
28418,mexican
42625,italian
44840,mexican
42121,mexican
2243,indian
18032,mexican
19392,italian
25679,mexican
11223,italian
35867,italian
33842,mexican
12676,southern_us
38377,italian
344,southern_us
11864,chinese
16895,italian
3001,italian
19195,japanese
3635,southern_us
23150,southern_us
17502,italian
16405,italian
34160,mexican
34495,indian
18377,italian
18988,mexican
24880,italian
48302,southern_us
33358,mexican
20732,italian
22094,italian
8638,italian
35556,italian
27248,italian
15746,italian
46404,mexican
23323,indian
39018,mexican
23510,mexican
27710,italian
30540,mexican
48945,italian
37197,italian
27343,italian
29349,italian
38383,mexican
46758,italian
24859,mexican
18292,mexican
32450,italian
35936,italian
36789,mexican
19804,mexican
16604,indian
585,italian
29352,mexican
48392,mexican
44324,italian
5012,mexican
19487,southern_us
17263,italian
26127,mexican
39464,italian
4870,italian
16171,mexican
308,italian
19155,mexican
18736,italian
43352,italian
24652,italian
44181,italian
36237,italian
30286,italian
4019,mexican
20111,mexican
35543,italian
25992,italian
8275,indian
49613,italian
45149,mexican
38610,indian
18111,italian
35670,italian
30349,italian
12034,italian
20729,mexican
11458,italian
16423,mexican
47404,italian
43875,mexican
43513,italian
21894,southern_us
9350,italian
18519,japanese
4651,italian
14831,indian
32530,chinese
44131,cajun_creole
36724,southern_us
20264,mexican
4994,indian
47875,italian
1952,italian
6792,italian
44853,italian
13807,indian
14303,mexican
27449,indian
20389,indian
32028,indian
9758,italian
15295,italian
14904,italian
9534,italian
46950,italian
15648,indian
44473,italian
29833,indian
3015,italian
43675,italian
3329,southern_us
27359,chinese
18163,italian
45238,southern_us
2146,italian
17194,italian
15864,filipino
6084,southern_us
44220,mexican
1843,italian
4777,southern_us
27182,italian
47648,italian
30068,italian
36696,indian
47909,mexican
19016,mexican
32683,italian
224,mexican
2031,mexican
26715,southern_us
23886,mexican
28724,indian
46037,italian
38683,mexican
19328,italian
15324,italian
20480,italian
43132,mexican
25028,italian
15859,italian
13023,italian
27838,italian
3661,mexican
35313,italian
45668,mexican
3070,italian
20607,mexican
33560,italian
43354,italian
19935,southern_us
45795,italian
42932,italian
42059,italian
47601,italian
31240,italian
5339,chinese
8192,southern_us
4831,italian
9134,italian
49500,italian
45456,mexican
47506,southern_us
43238,italian
43910,italian
36829,italian
2771,italian
14712,italian
37718,italian
5264,mexican
26273,indian
48641,indian
46990,mexican
26575,italian
43906,mexican
30518,italian
45950,italian
15967,italian
25115,mexican
15112,mexican
34860,italian
32100,italian
11239,italian
809,italian
9212,italian
34741,italian
29409,italian
39986,mexican
21487,mexican
36981,italian
19115,mexican
37110,mexican
36185,italian
26244,italian
18026,indian
36961,southern_us
14384,italian
6039,indian
31871,italian
35841,italian
16074,southern_us
39180,mexican
19331,italian
8658,mexican
49574,italian
25237,southern_us
6947,italian
5309,indian
35914,italian
14715,italian
47994,southern_us
11508,mexican
41662,italian
39047,italian
22933,italian
5016,southern_us
49449,mexican
39029,southern_us
1721,italian
41864,italian
17358,italian
36847,french
34812,italian
5486,southern_us
2492,mexican
45624,italian
7576,indian
34773,indian
16904,italian
4279,italian
38068,southern_us
7370,mexican
23586,italian
48790,mexican
26717,indian
32749,italian
42536,indian
5372,italian
37143,indian
37244,italian
27674,italian
778,southern_us
14686,mexican
9274,mexican
37769,italian
12871,italian
38528,italian
32968,italian
6275,italian
4732,italian
9452,italian
29194,italian
16627,southern_us
5127,italian
26447,mexican
11489,italian
23884,italian
14545,italian
19620,mexican
9771,mexican
21265,italian
38249,italian
3483,southern_us
21262,italian
14605,mexican
9448,mexican
15750,mexican
6413,chinese
17585,indian
10057,mexican
29462,southern_us
18943,italian
22591,indian
32048,mexican
32249,mexican
39578,southern_us
21724,italian
27119,italian
25094,italian
41200,italian
33033,mexican
21389,italian
49103,southern_us
12519,mexican
26913,chinese
12460,italian
3397,mexican
3502,italian
42877,italian
249,southern_us
46008,italian
14185,italian
20873,italian
11722,italian
24883,mexican
3932,italian
25728,japanese
16428,italian
7887,italian
48364,italian
47197,southern_us
28640,italian
16758,mexican
39135,italian
33302,italian
23677,italian
25509,italian
35746,indian
46195,mexican
19788,italian
18888,mexican
21153,italian
44672,italian
48707,french
2232,italian
36081,southern_us
948,italian
24512,italian
24382,italian
40648,mexican
48886,italian
21967,italian
40119,mexican
38221,indian
49494,mexican
17286,italian
10421,italian
13088,mexican
34348,italian
15405,italian
15218,italian
40233,indian
26098,mexican
17221,italian
25198,italian
22532,italian
41563,italian
2554,southern_us
38170,italian
29476,chinese
33384,italian
5770,southern_us
5628,italian
44069,italian
18530,italian
22369,italian
9498,italian
26476,italian
29939,italian
9336,indian
26377,southern_us
18442,italian
13470,indian
34689,italian
11016,mexican
28985,indian
25293,italian
569,italian
29992,indian
20363,french
6981,filipino
30154,southern_us
39960,filipino
25975,italian
4029,indian
49081,southern_us
7493,italian
10393,italian
6915,italian
42310,southern_us
15612,indian
23160,italian
37897,mexican
44731,italian
3460,southern_us
29855,mexican
31140,indian
4481,mexican
30882,italian
511,southern_us
1120,southern_us
42651,italian
18209,italian
38368,italian
31783,mexican
37589,italian
17752,indian
37020,southern_us
19503,chinese
2718,indian
28365,mexican
45843,italian
4514,indian
4311,italian
41356,italian
12022,italian
6846,italian
8983,mexican
47589,italian
14859,italian
20035,italian
732,italian
38568,italian
10871,indian
42540,mexican
48782,southern_us
17988,italian
8147,italian
32029,italian
25598,italian
8695,italian
11213,italian
21053,indian
29154,italian
33691,italian
32129,italian
43787,chinese
40642,italian
39782,italian
38430,italian
33438,italian
31602,italian
17581,mexican
25169,mexican
35755,mexican
33544,indian
34252,mexican
30764,indian
44946,mexican
716,italian
24668,italian
24270,indian
13165,italian
33758,italian
3090,mexican
43987,italian
39021,mexican
44460,mexican
29876,southern_us
17737,mexican
36772,mexican
18174,italian
20924,italian
39098,italian
32571,italian
26957,italian
11363,mexican
20736,italian
42639,chinese
43350,mexican
15451,italian
45175,italian
5652,italian
1569,italian
39036,italian
13673,chinese
1550,indian
38553,mexican
38594,italian
3220,italian
24686,italian
10863,italian
46683,italian
5113,indian
34967,mexican
15420,southern_us
9607,southern_us
7190,italian
7482,italian
3928,italian
11288,italian
1948,italian
6590,mexican
20275,mexican
14212,italian
47990,southern_us
36653,italian
22436,italian
34790,italian
45752,italian
19159,italian
14515,italian
27510,southern_us
38699,southern_us
34959,italian
7206,italian
2316,italian
18823,italian
1909,italian
48313,mexican
5844,italian
29975,mexican
41091,italian
9532,italian
46569,italian
10399,italian
42934,indian
2688,italian
27095,italian
12476,italian
23070,italian
9837,italian
45829,southern_us
31887,mexican
28518,italian
47168,italian
45321,mexican
20662,italian
9699,italian
41018,southern_us
705,italian
42898,italian
633,indian
31443,italian
18613,mexican
19060,italian
17845,mexican
1534,southern_us
41786,southern_us
31656,japanese
17330,italian
7048,mexican
7938,indian
46208,italian
33759,italian
5526,italian
26943,mexican
20701,italian
35701,indian
36687,italian
21401,chinese
376,italian
6980,italian
39402,mexican
43095,italian
18576,mexican
39720,mexican
17526,chinese
27549,italian
27123,italian
22979,indian
46113,italian
31557,italian
20414,italian
14487,italian
24881,italian
17955,italian
39109,italian
35576,italian
25876,japanese
24669,italian
22261,mexican
832,indian
29742,italian
21381,mexican
34322,italian
7224,italian
17978,italian
9438,italian
9458,italian
41045,indian
34614,italian
16651,italian
8230,italian
39372,mexican
39357,italian
44341,mexican
42052,chinese
45208,italian
28626,italian
48345,mexican
37791,mexican
15227,italian
24053,japanese
17716,italian
6087,japanese
28000,italian
4320,italian
21783,mexican
16148,italian
47562,southern_us
31541,italian
43574,mexican
45475,indian
16953,italian
5239,mexican
4595,italian
37279,southern_us
33264,italian
30484,italian
9200,italian
7457,italian
42413,mexican
18484,mexican
20985,italian
29503,italian
45242,italian
46953,indian
13948,italian
1623,italian
33251,italian
6148,indian
30392,italian
144,italian
20602,italian
48085,italian
14896,italian
47518,indian
29161,italian
39363,southern_us
694,italian
3887,italian
12671,indian
31117,italian
14714,italian
29993,southern_us
20639,italian
17665,italian
3969,italian
11014,italian
19530,indian
17271,italian
30457,indian
22989,mexican
45756,mexican
20297,southern_us
10942,mexican
35686,mexican
13032,southern_us
7951,indian
20432,southern_us
17971,italian
4128,indian
7589,italian
18816,italian
12650,indian
418,indian
36366,mexican
32991,italian
6424,italian
8134,southern_us
39280,mexican
3091,italian
23382,italian
34090,italian
23320,italian
14962,italian
42047,italian
44805,italian
36584,mexican
3016,italian
6391,mexican
38188,indian
1784,italian
18300,italian
3856,italian
41841,indian
16837,italian
23687,italian
38118,mexican
27801,italian
17096,italian
20235,italian
13288,italian
26749,mexican
19084,southern_us
35200,italian
41073,mexican
28016,italian
18431,italian
22228,italian
27456,italian
325,indian
6543,mexican
7062,indian
49221,italian
44536,italian
24865,southern_us
26543,italian
10096,mexican
38273,italian
6710,mexican
49243,italian
19624,mexican
24435,italian
14883,southern_us
22516,mexican
587,italian
40539,indian
11208,italian
18273,italian
22762,italian
13300,italian
42245,italian
14177,mexican
4184,indian
14277,italian
41308,italian
34438,mexican
9805,indian
38007,indian
23919,indian
13945,italian
32279,indian
17456,mexican
47941,italian
32310,italian
44442,italian
14163,italian
27573,italian
777,mexican
44116,mexican
13347,italian
29348,italian
14219,italian
39983,italian
33682,indian
21443,southern_us
47642,italian
1759,southern_us
1205,southern_us
4794,chinese
17408,mexican
34666,italian
40237,indian
13778,italian
41289,mexican
3560,italian
35830,italian
11151,italian
12789,mexican
21166,italian
24716,indian
25586,italian
11046,japanese
31793,japanese
28746,italian
7226,italian
30991,italian
47476,italian
30626,italian
49367,brazilian
35754,indian
4247,italian
49423,italian
22295,chinese
2749,italian
685,mexican
30988,italian
46285,italian
40492,mexican
22264,italian
15921,mexican
388,mexican
33121,italian
35685,mexican
4416,italian
17725,italian
39525,mexican
27034,italian
28470,mexican
38953,italian
20045,italian
12896,italian
39573,italian
8838,southern_us
15399,southern_us
39439,mexican
26837,indian
41220,italian
35968,italian
24335,italian
10983,southern_us
5516,italian
38894,mexican
11887,italian
31306,italian
38578,mexican
3561,italian
45095,italian
30969,mexican
14389,mexican
29670,italian
40995,italian
33629,mexican
10616,italian
30886,italian
18995,indian
31098,indian
34607,italian
48989,mexican
44542,japanese
47075,italian
19228,italian
2685,indian
11686,indian
9610,mexican
30405,southern_us
43666,mexican
32892,italian
44741,japanese
6791,italian
440,mexican
22693,southern_us
24328,mexican
13800,mexican
23873,italian
12767,italian
5929,italian
20645,southern_us
20999,italian
29995,mexican
35223,italian
22414,mexican
23410,italian
36558,mexican
13704,italian
41952,indian
46915,indian
47170,indian
2295,mexican
46128,mexican
48349,indian
1482,italian
26589,southern_us
9418,italian
31356,southern_us
16052,mexican
43594,italian
29099,southern_us
23472,italian
34914,italian
19404,mexican
28299,italian
12314,italian
6047,southern_us
37581,mexican
12750,mexican
17498,japanese
7694,southern_us
14531,filipino
26628,chinese
8205,italian
25101,italian
29045,italian
20917,italian
8311,southern_us
10213,italian
15241,indian
46132,italian
15349,italian
22580,italian
47335,indian
17759,mexican
27633,mexican
42313,italian
47272,mexican
4553,italian
15235,italian
34102,mexican
21227,southern_us
9782,italian
6913,italian
11944,mexican
19035,italian
9848,italian
42745,mexican
40846,italian
27618,italian
41067,italian
13555,mexican
18063,southern_us
16962,mexican
8415,southern_us
19041,italian
38889,italian
32528,mexican
21750,italian
11344,italian
27945,mexican
37025,italian
789,italian
25084,italian
6024,italian
14741,italian
20468,italian
26963,southern_us
1451,indian
27745,southern_us
31347,italian
46592,italian
38107,mexican
5987,italian
1808,italian
23783,italian
28618,italian
36764,mexican
11326,italian
3020,italian
24326,italian
34002,italian
11499,italian
9268,italian
49368,southern_us
44720,indian
13127,southern_us
34494,italian
48382,mexican
18585,italian
40052,mexican
46321,italian
49561,italian
9453,italian
19555,mexican
17833,italian
10196,italian
35996,italian
22530,southern_us
44176,italian
2669,italian
10896,italian
7343,italian
46255,italian
27043,mexican
20998,italian
12357,italian
36339,italian
45086,mexican
37690,mexican
37829,mexican
3537,italian
5150,southern_us
13,italian
44579,italian
8749,italian
131,italian
44306,italian
19202,mexican
21300,filipino
27286,japanese
18297,italian
4388,mexican
22234,italian
7359,mexican
39947,mexican
6855,mexican
46057,italian
33950,italian
36009,italian
23732,mexican
21316,italian
32806,indian
34343,indian
11973,chinese
2380,italian
30667,mexican
42364,indian
30258,italian
34109,mexican
5265,italian
123,italian
12498,mexican
23713,indian
25176,italian
28576,italian
32563,mexican
38829,italian
3835,southern_us
1960,indian
43991,italian
45136,southern_us
41554,mexican
10118,italian
43827,indian
32583,chinese
31949,mexican
23574,italian
28211,italian
21793,italian
25914,indian
34735,italian
26071,italian
9476,italian
29443,italian
16966,indian
6457,southern_us
25882,southern_us
48390,italian
28356,indian
15699,indian
2090,mexican
4686,mexican
27937,mexican
25560,italian
38937,italian
48670,indian
2547,italian
17442,mexican
28669,italian
4410,southern_us
36917,indian
46755,italian
25321,japanese
47019,italian
33077,italian
11593,italian
44295,italian
46632,italian
18503,mexican
29030,indian
32516,mexican
35128,italian
41715,southern_us
49185,mexican
35517,italian
13909,southern_us
36886,indian
29304,indian
29577,mexican
24570,italian
29466,mexican
10724,italian
30026,italian
37133,italian
29346,italian
32871,italian
46420,mexican
29083,italian
4402,italian
15877,mexican
33448,mexican
3541,italian
27704,mexican
28658,italian
23793,italian
11040,italian
28419,indian
37086,mexican
13965,mexican
28674,italian
5645,mexican
20756,italian
15548,mexican
14495,southern_us
11989,italian
47482,italian
14101,italian
1289,italian
49473,italian
39161,italian
14452,italian
31489,italian
15599,italian
28440,italian
33624,indian
24090,indian
16137,italian
4819,southern_us
1377,italian
47636,italian
25907,italian
35894,southern_us
20315,italian
27199,southern_us
34055,italian
26938,indian
5734,italian
32241,italian
2163,japanese
20340,italian
6278,southern_us
49404,italian
36731,italian
29165,italian
24932,italian
6591,southern_us
14644,southern_us
43518,southern_us
28979,indian
45821,italian
26627,indian
39139,italian
3026,indian
13204,chinese
762,italian
28036,indian
46514,southern_us
34536,chinese
36484,italian
5676,southern_us
13715,southern_us
43019,mexican
2471,italian
34065,italian
39362,italian
4987,mexican
28414,italian
8710,mexican
6610,mexican
28847,chinese
10560,italian
32993,italian
16912,mexican
35262,italian
46936,indian
14553,italian
17471,mexican
22897,mexican
2789,southern_us
3897,indian
22751,italian
16566,indian
23033,southern_us
30500,italian
13018,mexican
13077,italian
9177,italian
16012,italian
5293,southern_us
35451,italian
5591,chinese
44443,mexican
36811,mexican
7031,indian
11475,mexican
5556,italian
33728,italian
46703,mexican
41776,italian
4099,italian
4251,italian
29381,italian
30300,mexican
27494,italian
48254,southern_us
32789,southern_us
44569,mexican
44160,italian
18762,mexican
23808,mexican
11875,italian
35843,italian
4948,indian
34713,italian
8352,italian
28407,italian
3506,italian
44338,italian
38464,italian
1139,mexican
12287,indian
27031,mexican
42153,italian
42686,brazilian
44415,italian
10072,mexican
8618,italian
14153,italian
23825,italian
21440,southern_us
13366,italian
24979,southern_us
33437,filipino
4864,italian
33017,mexican
15122,italian
42731,italian
8281,italian
2812,southern_us
30683,mexican
24249,italian
12169,indian
28629,italian
32774,italian
15181,italian
44314,italian
37583,italian
28069,mexican
33503,indian
24015,italian
39333,chinese
13414,italian
4855,italian
6512,mexican
21974,italian
9062,italian
6243,italian
10675,indian
35788,mexican
37372,italian
28810,southern_us
23045,italian
21296,southern_us
33484,italian
30045,cajun_creole
17354,indian
30061,southern_us
41671,indian
13160,indian
43260,italian
43992,mexican
16117,italian
30403,italian
37331,italian
5456,italian
26893,italian
44470,mexican
38130,italian
9361,italian
19320,italian
3545,indian
25778,italian
34074,mexican
34216,italian
38817,chinese
20749,italian
31535,mexican
2052,italian
18186,italian
49595,southern_us
47592,italian
26011,italian
23403,indian
8005,italian
19517,mexican
10157,mexican
47071,italian
22469,italian
26224,italian
29482,indian
8227,chinese
12580,southern_us
26385,southern_us
49610,mexican
6446,italian
1766,italian
19538,mexican
44811,mexican
16844,chinese
28777,italian
28282,indian
15025,italian
35345,southern_us
21527,italian
26997,filipino
40454,mexican
2828,mexican
18980,italian
13604,italian
9911,italian
49684,southern_us
5056,italian
2990,italian
32016,mexican
37476,italian
33761,chinese
20280,southern_us
19266,italian
17492,italian
29376,italian
39788,italian
606,mexican
28514,mexican
8497,indian
14688,italian
6514,italian
22222,italian
40303,italian
23173,italian
26842,italian
38197,italian
6680,italian
11165,chinese
10077,italian
10703,italian
32046,filipino
40961,mexican
35596,italian
1653,italian
3886,italian
14121,italian
36351,italian
32915,italian
5386,mexican
40215,indian
183,mexican
24641,mexican
47715,italian
34390,southern_us
712,italian
12535,mexican
49435,southern_us
30517,indian
3489,italian
1636,southern_us
30044,southern_us
24095,italian
22105,italian
24627,filipino
38840,italian
9246,italian
32088,indian
38769,italian
5657,mexican
15325,italian
28603,italian
42188,indian
30446,mexican
1757,southern_us
32710,mexican
2136,indian
27690,indian
35074,southern_us
48873,mexican
39277,italian
28708,italian
45762,italian
37933,southern_us
4491,indian
35597,mexican
15163,mexican
25745,italian
49614,italian
41946,italian
6372,italian
39604,italian
42983,mexican
19983,mexican
21892,indian
20647,italian
47368,southern_us
3557,italian
41749,chinese
31498,italian
19271,mexican
15640,mexican
26181,southern_us
22491,italian
31939,indian
35961,italian
9811,italian
40599,mexican
40190,southern_us
16581,mexican
22637,italian
37123,southern_us
36020,southern_us
2226,italian
43012,italian
13134,italian
18749,italian
1692,southern_us
10138,italian
25235,indian
13955,italian
42655,italian
12415,italian
7502,italian
27394,italian
44210,italian
5331,mexican
25173,italian
48988,italian
20735,italian
22048,mexican
27644,mexican
43242,italian
28368,italian
2429,italian
25477,italian
30938,mexican
29877,italian
30451,italian
48987,italian
17989,italian
13439,italian
33444,mexican
38794,italian
37227,mexican
39679,italian
34234,italian
38038,italian
7274,italian
18018,italian
11450,mexican
48160,italian
21288,italian
34704,mexican
46684,italian
7049,italian
9116,italian
22485,italian
6346,southern_us
40269,italian
35850,mexican
1429,southern_us
19739,italian
38972,italian
39570,indian
43463,italian
21757,italian
36070,italian
40550,italian
22914,mexican
15074,mexican
41576,indian
46372,mexican
8751,italian
47378,mexican
21143,filipino
3818,chinese
48486,italian
23388,mexican
37216,italian
13142,mexican
828,italian
18468,italian
25554,southern_us
9863,italian
12771,mexican
3066,italian
35442,italian
25696,mexican
38136,italian
35825,italian
28933,indian
34629,italian
22169,italian
7028,indian
37204,indian
16980,mexican
27356,italian
11736,italian
1632,mexican
1073,southern_us
8236,italian
42866,italian
30904,mexican
35258,mexican
17290,italian
35929,mexican
46072,indian
46763,southern_us
47664,mexican
45625,italian
31177,italian
33941,southern_us
12272,italian
48146,mexican
11812,italian
42795,italian
14372,italian
2964,southern_us
9236,southern_us
18992,indian
30902,italian
30939,italian
20108,italian
6562,mexican
46412,southern_us
8034,mexican
37521,italian
46651,southern_us
32493,italian
3251,italian
31825,italian
2676,southern_us
32140,italian
5326,italian
38240,italian
45874,southern_us
17253,mexican
25292,italian
48666,mexican
49278,italian
47903,italian
42062,italian
27885,mexican
21229,italian
47629,southern_us
16695,italian
5355,mexican
45369,italian
25736,italian
29882,southern_us
38900,italian
1508,italian
2526,southern_us
16563,italian
49060,italian
31448,italian
36746,italian
1280,southern_us
41950,southern_us
25948,italian
35444,italian
2881,italian
44080,mexican
4446,italian
47106,mexican
15521,mexican
44359,mexican
48967,italian
1599,italian
44514,italian
7140,italian
27656,indian
35581,mexican
6359,italian
41639,italian
42680,indian
31520,italian
47846,italian
7993,italian
2996,mexican
27737,italian
27427,italian
3734,mexican
44673,italian
43924,mexican
18628,indian
3596,mexican
37666,italian
14633,italian
36259,mexican
19752,mexican
16697,mexican
9550,mexican
20813,mexican
34356,italian
3583,chinese
14148,italian
28329,mexican
166,italian
12368,italian
32261,italian
35306,italian
1414,italian
45051,italian
20767,italian
23450,italian
404,mexican
527,southern_us
25416,indian
25409,italian
34603,indian
20266,chinese
9513,italian
7794,italian
19429,indian
11328,mexican
49242,italian
40411,italian
46424,italian
1634,southern_us
47221,mexican
3963,mexican
15515,mexican
6735,mexican
41899,mexican
36222,italian
24468,italian
9876,southern_us
33614,italian
42279,indian
46846,italian
34711,italian
39556,italian
1064,mexican
30080,italian
6076,italian
5670,mexican
44525,italian
19743,mexican
36205,italian
9030,italian
39755,japanese
39434,southern_us
37803,italian
30053,italian
11661,italian
17918,italian
44237,italian
38536,italian
47369,mexican
6108,indian
16807,indian
41329,mexican
33582,mexican
9570,mexican
47129,italian
14268,mexican
8395,italian
38977,italian
22716,italian
25753,southern_us
12018,mexican
31659,indian
21149,mexican
10328,mexican
33585,italian
29192,italian
46733,italian
12887,italian
24354,italian
39237,italian
19430,southern_us
39895,indian
34566,italian
17889,indian
40652,mexican
31395,southern_us
35908,italian
18341,mexican
17745,mexican
40560,mexican
25097,italian
31430,southern_us
25484,italian
43668,italian
2184,indian
12106,mexican
25747,indian
11423,italian
22403,mexican
2880,italian
15445,mexican
9825,italian
31607,italian
9341,italian
2406,mexican
28466,indian
8619,italian
16097,italian
11652,mexican
16852,southern_us
29111,italian
33602,mexican
35,italian
47741,mexican
39820,southern_us
25332,indian
5720,southern_us
19634,indian
34851,mexican
14117,mexican
12195,mexican
33665,italian
46228,italian
15964,southern_us
47502,italian
41865,southern_us
46055,italian
8863,italian
48658,italian
42251,italian
33164,italian
24526,southern_us
39431,italian
3893,italian
34175,indian
6727,southern_us
17230,italian
24579,indian
15873,italian
3703,mexican
27030,italian
9149,mexican
16152,mexican
49665,italian
27036,italian
8341,italian
30384,italian
32883,italian
29047,indian
31964,mexican
7011,italian
46301,italian
3495,italian
11949,indian
975,italian
15529,italian
15372,mexican
5176,southern_us
13631,southern_us
42028,mexican
4936,italian
26471,italian
43833,indian
47933,mexican
38373,italian
5780,indian
46303,italian
27308,mexican
10340,mexican
48900,italian
876,chinese
10446,mexican
15082,italian
31706,southern_us
24885,indian
34944,italian
7917,italian
5923,indian
44272,italian
41074,indian
381,southern_us
16053,italian
37470,italian
23027,italian
42078,mexican
13183,italian
14828,italian
15394,indian
46300,italian
38963,mexican
679,southern_us
34558,mexican
31528,italian
45629,italian
5034,italian
35031,italian
13237,italian
42339,italian
3911,italian
20409,mexican
24741,italian
18381,mexican
7572,italian
24226,mexican
19945,mexican
31809,italian
17903,italian
48664,italian
14122,mexican
3175,mexican
3403,mexican
11062,italian
16629,italian
11349,italian
14353,mexican
25633,mexican
11424,mexican
36024,italian
7151,italian
12777,mexican
34289,cajun_creole
13904,italian
40792,italian
11649,southern_us
227,southern_us
10396,mexican
6559,indian
14195,italian
21511,italian
431,italian
5651,italian
20754,italian
24905,italian
16731,indian
9006,italian
43909,indian
28526,mexican
31141,italian
39787,italian
35320,italian
25077,italian
2902,italian
34305,mexican
6174,italian
24695,mexican
12211,italian
13227,mexican
728,indian
21635,indian
14011,southern_us
5861,italian
9976,filipino
49218,italian
27684,italian
11095,italian
47314,italian
41901,italian
5859,italian
3947,cajun_creole
14030,southern_us
10056,mexican
39408,italian
35283,italian
13994,italian
36302,southern_us
16113,indian
47207,italian
36198,italian
21134,italian
49070,italian
8030,italian
31802,italian
36511,mexican
7785,italian
38965,italian
31453,italian
43100,italian
32307,italian
45405,mexican
28532,italian
16092,mexican
29029,southern_us
5596,mexican
11369,italian
37436,indian
2421,italian
22070,italian
10600,italian
11150,southern_us
29257,indian
38540,japanese
18998,mexican
39974,italian
2159,italian
19679,indian
44146,french
36086,indian
20676,mexican
39779,indian
33522,italian
498,indian
45937,mexican
41501,italian
44156,southern_us
5643,mexican
35874,indian
24413,italian
47297,italian
10073,mexican
4798,italian
7802,italian
3970,italian
24416,italian
13072,mexican
29046,italian
12898,italian
24957,italian
18725,italian
46929,southern_us
23140,mexican
30516,italian
34081,indian
12927,italian
44088,mexican
20785,italian
16672,italian
5400,italian
30322,italian
17272,italian
9797,italian
14795,mexican
7619,mexican
42124,italian
23249,mexican
44158,italian
17462,italian
3580,indian
9896,italian
29669,mexican
30625,mexican
7685,indian
7632,italian
28349,italian
4510,italian
35383,mexican
18569,italian
11379,italian
9434,italian
37774,italian
33651,italian
47017,italian
31874,indian
26733,indian
20962,indian
1467,mexican
11173,mexican
12949,mexican
11565,mexican
29756,italian
25577,mexican
36779,italian
10974,indian
42163,japanese
15337,mexican
23242,mexican
7952,italian
27424,italian
3816,italian
27190,italian
43764,italian
17714,mexican
30022,italian
33281,mexican
43503,mexican
27385,indian
2396,indian
25387,mexican
1017,mexican
18852,italian
14861,italian
47487,southern_us
46015,indian
12684,italian
12588,indian
33061,chinese
38952,italian
20915,indian
34732,italian
48656,french
38736,southern_us
20374,italian
18664,mexican
15638,mexican
10458,italian
47980,indian
43084,italian
4534,filipino
26269,mexican
23498,mexican
5053,italian
5010,mexican
49028,mexican
36714,italian
21490,italian
8448,indian
49408,italian
28982,mexican
20207,italian
37751,mexican
42412,french
47466,mexican
40672,mexican
47821,mexican
42090,italian
10019,mexican
45793,southern_us
32933,italian
48283,italian
19798,mexican
41233,italian
37147,southern_us
26516,italian
4305,filipino
30883,chinese
31677,mexican
25378,mexican
40122,chinese
20889,italian
10994,mexican
29311,italian
46431,italian
17648,italian
32111,southern_us
15728,italian
16960,italian
23535,italian
29667,mexican
31729,mexican
41910,italian
13996,indian
21089,italian
32705,filipino
42847,italian
26201,italian
26813,southern_us
32471,italian
44990,italian
17237,italian
39403,italian
15652,italian
14568,italian
44779,mexican
37888,mexican
9529,italian
20700,italian
17741,mexican
17475,mexican
12581,mexican
5996,italian
29042,indian
987,mexican
39819,italian
31679,italian
1150,mexican
39167,mexican
43037,italian
20071,mexican
43815,italian
31649,italian
12218,southern_us
32836,italian
18175,italian
48197,southern_us
31474,southern_us
